Longitude,Latitude,Elevation Meters
6.785681,44.757099,1501
6.78596,44.757081,1491
6.786369,44.757211,1476
6.786281,44.757088,1479
6.78665,44.757227,1463
6.786865,44.757268,1457
6.787069,44.757129,1455
6.787263,44.756886,1450
6.787183,44.75673,1448
6.787153,44.75664,1446
6.786524,44.756139,1431
6.786332,44.756069,1425
6.785961,44.756131,1426
6.785871,44.756119,1425
6.785629,44.755983,1414
6.785232,44.755889,1409
6.785086,44.755837,1406
6.785126,44.755801,1403
6.785409,44.755766,1398
6.7856,44.755724,1394
6.785785,44.755652,1389
6.785972,44.755563,1385
6.786371,44.755447,1383
6.786631,44.755434,1385
6.786791,44.755455,1385
6.787167,44.755536,1383
6.787412,44.755644,1386
6.787648,44.755748,1379
6.787712,44.755802,1376
6.787736,44.755866,1377
6.787742,44.755969,1383
6.787746,44.756018,1386
6.78777,44.756064,1387
6.787855,44.756134,1386
6.787946,44.756181,1383
6.788047,44.756261,1379
6.788118,44.756341,1380
6.788191,44.756456,1380
6.788228,44.756582,1381
6.788286,44.756918,1381
6.788302,44.756986,1381
6.788363,44.757061,1382
6.788432,44.757089,1385
6.78851,44.757102,1389
6.788625,44.757078,1393
6.788701,44.757029,1397
6.788753,44.75697,1398
6.789056,44.756576,1391
6.789118,44.756519,1391
6.789178,44.75647,1390
6.789252,44.756445,1390
6.789341,44.756425,1390
6.78948,44.756423,1390
6.789906,44.756425,1386
6.789989,44.756435,1385
6.790067,44.756461,1385
6.790767,44.75649,1376
6.790955,44.75651,1374
6.79142,44.756527,1367
6.791508,44.756538,1365
6.79168,44.756716,1362
6.791919,44.756487,1353
6.792097,44.756269,1349
6.792141,44.756093,1347
6.792165,44.756017,1345
6.792359,44.755791,1341
6.792377,44.755742,1343
6.792397,44.755615,1347
6.792361,44.755073,1366
6.793365,44.754006,1401
6.792901,44.753579,1418
6.792386,44.753116,1433
6.791871,44.75283,1439
6.791674,44.75208,1467
6.79182,44.751836,1479
6.79182,44.750836,1495
6.79212,44.750452,1499
6.791974,44.749142,1505
6.792258,44.748166,1526
6.793717,44.747142,1568
6.793863,44.747325,1579
6.795005,44.747066,1615
6.794773,44.74742,1617
6.794845,44.747453,1620
6.794928,44.74745,1623
6.795031,44.747383,1625
6.795322,44.747152,1627
6.795683,44.746981,1627
6.796026,44.746975,1634
6.796224,44.746944,1637
6.796696,44.746798,1642
6.796953,44.746694,1641
6.797159,44.746566,1643
6.797434,44.746164,1646
6.797468,44.745957,1645
6.797443,44.745585,1647
6.797402,44.745268,1651
6.79751,44.745125,1655
6.797709,44.74491,1660
6.797939,44.744898,1665
6.79818,44.744027,1685
6.79802,44.74361,1694
6.797645,44.743377,1698
6.797549,44.742946,1712
6.797855,44.742317,1725
6.79786,44.74207,1729
6.797769,44.74186,1731
6.797614,44.741202,1748
6.797597,44.741098,1751
6.797649,44.740976,1754
6.798362,44.739923,1788
6.798692,44.739149,1794
6.799242,44.738707,1810
6.79951,44.73823,1815
6.799699,44.738138,1818
6.799785,44.737864,1819
6.799785,44.737528,1826
6.799569,44.737248,1831
6.799601,44.737081,1833
6.799957,44.736949,1840
6.800772,44.736571,1848
6.801012,44.736449,1850
6.800901,44.736266,1850
6.800927,44.734541,1862
6.801115,44.734236,1865
6.801201,44.733626,1871
6.801115,44.733199,1874
6.801287,44.732181,1888
6.801733,44.731876,1899
6.802077,44.730657,1916
6.802446,44.72962,1925
6.802849,44.728474,1940
6.803244,44.728206,1945
6.803707,44.726998,1961
6.804222,44.726401,1976
6.804975,44.726233,1994
6.805046,44.726198,1995
6.805027,44.725956,1996
6.805121,44.72585,2000
6.805113,44.725719,2001
6.804932,44.725529,2000
6.804901,44.725422,2000
6.804971,44.72518,2003
6.80511,44.725051,2007
6.805222,44.72464,2014
6.805132,44.723827,2029
6.805132,44.723071,2049
6.804617,44.722565,2046
6.803476,44.721119,2065
6.803622,44.721101,2068
6.803501,44.720156,2074
6.80362,44.719656,2080
6.803235,44.718625,2096
6.803733,44.71785,2109
6.803519,44.717637,2116
6.804351,44.716222,2128
6.804429,44.716109,2128
6.804421,44.715902,2131
6.804386,44.715633,2137
6.804361,44.715341,2145
6.804352,44.715243,2147
6.804403,44.715011,2151
6.804584,44.714621,2159
6.804682,44.713194,2183
6.804768,44.712694,2194
6.805028,44.711988,2209
6.805049,44.711732,2213
6.804992,44.711368,2222
6.804722,44.711488,2224
6.80467,44.711417,2227
6.804049,44.711672,2241
6.803757,44.711836,2242
6.803284,44.712027,2252
6.803227,44.712002,2254
6.803329,44.711639,2261
6.803234,44.711616,2263
6.803053,44.711626,2266
6.803023,44.711567,2267
6.803106,44.711432,2269
6.803084,44.711364,2270
6.803086,44.711267,2272
6.802954,44.711148,2275
6.80293,44.711077,2275
6.803037,44.710789,2278
6.803058,44.710671,2278
6.803039,44.710595,2277
6.803051,44.710456,2278
6.802974,44.710378,2277
6.802959,44.710258,2277
6.802926,44.71019,2276
6.802975,44.710085,2277
6.803017,44.709886,2278
6.802953,44.709721,2276
6.802844,44.709146,2279
6.80287,44.709047,2281
6.802957,44.708954,2283
6.802946,44.70875,2283
6.803058,44.708483,2287
6.802961,44.708355,2286
6.802932,44.708293,2286
6.802957,44.70815,2290
6.802833,44.707986,2290
6.802784,44.707853,2293
6.802832,44.707683,2298
6.802978,44.707396,2297
6.803304,44.707195,2299
6.803748,44.706881,2299
6.804227,44.706825,2304
6.804592,44.706345,2299
6.805293,44.706,2308
6.805261,44.705822,2302
6.805536,44.705548,2296
6.80545,44.704998,2294
6.805664,44.704163,2289
6.805596,44.703351,2282
6.805879,44.702924,2279
6.806437,44.702339,2277
6.80642,44.701938,2279
6.80722,44.700383,2281
6.807296,44.69994,2282
6.806872,44.699029,2288
6.807364,44.697513,2298
6.808222,44.696842,2296
6.808589,44.696626,2298
6.808686,44.696293,2298
6.808625,44.695146,2297
6.808136,44.694719,2296
6.808144,44.694275,2296
6.808006,44.694156,2293
6.808141,44.693913,2294
6.80774,44.69354,2289
6.807846,44.693157,2288
6.807797,44.692462,2286
6.80777,44.691833,2287
6.807572,44.691512,2290
6.80727,44.691251,2294
6.806722,44.691026,2297
6.806658,44.69046,2300
6.806508,44.690212,2301
6.806376,44.690141,2299
6.806298,44.689943,2304
6.806189,44.689865,2304
6.806025,44.689685,2305
6.806068,44.689436,2304
6.805948,44.689268,2299
6.805978,44.68912,2295
6.805989,44.688718,2286
6.805881,44.688549,2283
6.805905,44.688507,2281
6.806161,44.688467,2277
6.806179,44.688392,2275
6.80604,44.68818,2269
6.805819,44.688184,2269
6.805842,44.688058,2264
6.806021,44.68799,2261
6.805983,44.687933,2258
6.806207,44.68789,2255
6.806614,44.687921,2250
6.806709,44.687923,2250
6.806639,44.687847,2247
6.806405,44.687659,2240
6.806181,44.687444,2230
6.80598,44.687357,2227
6.806003,44.68731,2224
6.80635,44.687266,2220
6.80654,44.687227,2216
6.80643,44.687149,2213
6.806543,44.6871,2210
6.806399,44.687023,2207
6.806626,44.687013,2205
6.806551,44.686944,2202
6.806102,44.686801,2197
6.805724,44.686652,2190
6.805476,44.68643,2180
6.805376,44.686258,2175
6.80521,44.686066,2170
6.804868,44.685805,2164
6.804493,44.685397,2150
6.804248,44.685309,2151
6.804071,44.685054,2146
6.803958,44.684749,2139
6.803805,44.684572,2137
6.803623,44.684373,2133
6.803832,44.684464,2132
6.80404,44.684516,2128
6.804102,44.684504,2126
6.803977,44.68439,2125
6.803921,44.684227,2121
6.803717,44.68405,2117
6.803656,44.683925,2112
6.803447,44.683733,2109
6.803038,44.683243,2097
6.802725,44.68296,2091
6.80256,44.682674,2081
6.802146,44.682398,2076
6.801913,44.682163,2070
6.801639,44.681811,2060
6.801388,44.681582,2055
6.801165,44.681338,2048
6.801153,44.68127,2044
6.801325,44.681308,2042
6.801161,44.681112,2035
6.801227,44.681091,2032
6.801439,44.681117,2029
6.801661,44.6812,2029
6.801844,44.681202,2024
6.801476,44.68072,2009
6.801264,44.680416,1998
6.801005,44.680004,1985
6.80075,44.679724,1975
6.800805,44.679625,1969
6.800532,44.67952,1964
6.800567,44.679464,1960
6.800911,44.679385,1954
6.801026,44.679339,1950
6.800613,44.679242,1943
6.799899,44.679085,1932
6.799647,44.67908,1932
6.799013,44.678963,1920
6.799298,44.678896,1915
6.79912,44.678822,1909
6.798924,44.678805,1908
6.798468,44.678709,1901
6.798153,44.678646,1897
6.797873,44.678598,1894
6.797695,44.67855,1892
6.797517,44.678377,1885
6.797335,44.678249,1881
6.797338,44.678199,1879
6.797628,44.678066,1871
6.797546,44.677955,1868
6.797284,44.677802,1865
6.797039,44.677577,1860
6.796796,44.677395,1856
6.796521,44.677293,1853
6.796654,44.677194,1850
6.796313,44.677028,1845
6.796165,44.676915,1841
6.796011,44.67687,1839
6.79596,44.676743,1835
6.796003,44.676666,1831
6.79589,44.676629,1830
6.795723,44.676588,1830
6.795429,44.676545,1829
6.795265,44.67655,1829
6.795136,44.676538,1828
6.794791,44.676444,1826
6.794369,44.676299,1825
6.793917,44.676099,1822
6.792715,44.675455,1817
6.792549,44.675398,1817
6.792367,44.675356,1815
6.79149,44.675442,1815
6.791088,44.675516,1815
6.790798,44.675502,1815
6.790677,44.675459,1816
6.790573,44.675398,1816
6.79046,44.675257,1814
6.79035,44.675202,1813
6.790235,44.675183,1812
6.790044,44.67524,1810
6.789846,44.675293,1810
6.789623,44.675291,1808
6.789127,44.675195,1803
6.78902,44.675091,1799
6.788939,44.674941,1794
6.788746,44.674847,1794
6.788574,44.674702,1789
6.78825,44.674657,1788
6.787662,44.674622,1786
6.787345,44.674567,1786
6.787217,44.674509,1785
6.786868,44.674183,1780
6.78644,44.67374,1769
6.78626,44.673695,1768
6.78632,44.673648,1765
6.786407,44.67363,1764
6.786312,44.673602,1762
6.786181,44.673614,1763
6.785991,44.673639,1763
6.785764,44.673661,1763
6.785686,44.673597,1762
6.785647,44.673522,1759
6.785568,44.673406,1756
6.785674,44.673464,1757
6.785609,44.673222,1749
6.785533,44.673092,1745
6.785459,44.673066,1745
6.785267,44.673004,1742
6.785003,44.672852,1734
6.784692,44.672734,1729
6.784479,44.672705,1729
6.78436,44.672693,1730
6.784296,44.672679,1731
6.784239,44.672645,1730
6.784203,44.672594,1728
6.784182,44.672515,1725
6.783975,44.672448,1726
6.783897,44.672421,1726
6.783906,44.672361,1724
6.783855,44.672279,1722
6.783811,44.672195,1720
6.783734,44.67203,1714
6.783647,44.671949,1713
6.783443,44.671758,1709
6.783078,44.67149,1703
6.78294,44.671355,1697
6.783079,44.671383,1695
6.783202,44.671415,1695
6.783357,44.671447,1694
6.78345,44.671453,1692
6.78326,44.67133,1690
6.782901,44.671147,1686
6.782527,44.670999,1683
6.781429,44.670642,1675
6.781296,44.670598,1675
6.781226,44.670522,1673
6.781109,44.670444,1672
6.78038,44.670015,1661
6.779628,44.669608,1657
6.779533,44.669557,1656
6.779428,44.669489,1656
6.779331,44.669406,1656
6.77923,44.669319,1655
6.778966,44.669147,1652
6.778745,44.668991,1649
6.778496,44.668815,1648
6.778374,44.668703,1647
6.778287,44.66856,1647
6.778161,44.66845,1647
6.778081,44.6684,1646
6.778,44.668348,1646
6.777919,44.668291,1645
6.777848,44.668241,1645
6.777619,44.668084,1644
6.777498,44.668001,1643
6.777774,44.667851,1643
6.777894,44.667761,1643
6.777978,44.667707,1643
6.778052,44.66766,1643
6.778331,44.667439,1642
6.778445,44.667351,1641
6.778535,44.667282,1641
6.778602,44.667174,1640
6.778657,44.667017,1640
6.778687,44.66695,1640
6.778718,44.666882,1640
6.779012,44.666559,1640
6.779286,44.666284,1640
6.779427,44.666141,1640
6.779535,44.666022,1640
6.779595,44.665885,1640
6.779617,44.665809,1640
6.779644,44.665608,1640
6.779718,44.665074,1640
6.779797,44.664538,1640
6.779879,44.66405,1640
6.779942,44.663573,1640
6.78015,44.663214,1640
6.780201,44.663108,1640
6.780202,44.662998,1640
6.78059,44.662752,1640
6.780738,44.662636,1640
6.780857,44.662523,1640
6.780946,44.66244,1640
6.781084,44.662264,1640
6.782065,44.660924,1645
6.78266,44.660124,1649
6.783033,44.659723,1649
6.783409,44.659366,1649
6.783866,44.658985,1649
6.784143,44.658791,1649
6.784546,44.658481,1653
6.784786,44.658288,1654
6.785086,44.657954,1654
6.78536,44.657629,1655
6.785976,44.656957,1659
6.787236,44.655766,1660
6.788525,44.654544,1669
6.789066,44.654017,1669
6.789297,44.653782,1669
6.789395,44.653679,1669
6.789645,44.653352,1670
6.789861,44.653059,1670
6.790195,44.652322,1675
6.790837,44.651062,1680
6.79075,44.65099,1680
6.79068,44.650938,1680
6.790551,44.650848,1681
6.790648,44.650724,1682
6.790578,44.650631,1684
6.790483,44.650628,1685
6.790339,44.650683,1686
6.790192,44.650771,1687
6.79005,44.650568,1690
6.789937,44.650423,1695
6.789931,44.65033,1697
6.789958,44.650186,1701
6.790048,44.650163,1701
6.790307,44.650129,1700
6.790767,44.650105,1696
6.790944,44.650107,1693
6.791076,44.650069,1692
6.791149,44.649998,1692
6.791245,44.649868,1693
6.791389,44.649628,1692
6.791509,44.649427,1693
6.791212,44.649491,1699
6.790962,44.649561,1704
6.790892,44.649567,1705
6.79087,44.649457,1708
6.790822,44.649363,1711
6.790802,44.649296,1713
6.790592,44.649373,1717
6.790377,44.649464,1722
6.790143,44.649505,1726
6.789437,44.649614,1738
6.789228,44.649698,1741
6.789031,44.649956,1738
6.788962,44.650011,1739
6.788859,44.6501,1743
6.78861,44.650282,1748
6.788501,44.650491,1752
6.788405,44.650521,1756
6.788343,44.650573,1757
6.788405,44.650641,1754
6.788125,44.650839,1762
6.787835,44.650986,1767
6.787866,44.650797,1773
6.787945,44.65061,1775
6.787869,44.650618,1778
6.787724,44.650708,1781
6.78761,44.650767,1784
6.787366,44.650873,1789
6.787212,44.650858,1795
6.787296,44.650833,1793
6.787342,44.650788,1793
6.787334,44.650602,1800
6.787281,44.650517,1806
6.787207,44.650547,1808
6.787141,44.650569,1812
6.786971,44.65066,1818
6.786994,44.650517,1825
6.787063,44.650419,1823
6.787073,44.650256,1828
6.787032,44.650105,1839
6.787215,44.650083,1832
6.787418,44.650057,1829
6.787499,44.649924,1839
6.787578,44.649903,1838
6.787582,44.649836,1845
6.787753,44.649696,1851
6.787843,44.649653,1851
6.787908,44.649575,1856
6.78794,44.64952,1859
6.788064,44.649356,1866
6.788122,44.649193,1873
6.788102,44.64914,1875
6.787995,44.649222,1880
6.788074,44.649083,1874
6.788036,44.649035,1875
6.787953,44.648967,1879
6.787881,44.648952,1884
6.787792,44.648898,1889
6.787712,44.648822,1901
6.787608,44.648829,1910
6.787603,44.648762,1912
6.78775,44.648654,1909
6.78766,44.648631,1914
6.787482,44.648715,1921
6.787511,44.648649,1919
6.787615,44.648562,1920
6.787755,44.648464,1921
6.787869,44.648428,1919
6.787773,44.648357,1928
6.787789,44.648056,1933
6.787726,44.648028,1938
6.787633,44.647944,1946
6.787661,44.647797,1951
6.78754,44.647879,1953
6.787499,44.648013,1950
6.787409,44.648077,1953
6.787388,44.647927,1957
6.787312,44.64779,1963
6.787394,44.647702,1964
6.787211,44.647717,1968
6.787097,44.647822,1968
6.787101,44.647937,1967
6.787093,44.647995,1967
6.786847,44.647771,1974
6.787133,44.64747,1979
6.787131,44.647324,1984
6.786957,44.647354,1985
6.787059,44.646897,1996
6.78728,44.646641,1999
6.787126,44.646369,2008
6.787388,44.645881,2015
6.787094,44.645638,2023
6.787042,44.64557,2025
6.786966,44.645386,2031
6.786965,44.645276,2035
6.787079,44.645183,2038
6.787225,44.645154,2037
6.787249,44.645002,2042
6.787333,44.64489,2039
6.787287,44.644808,2041
6.787158,44.644531,2048
6.787123,44.64443,2050
6.787161,44.644158,2057
6.787622,44.64386,2057
6.78794,44.643588,2060
6.788276,44.643173,2066
6.788415,44.642943,2070
6.788363,44.642828,2075
6.788398,44.642712,2078
6.788373,44.642576,2084
6.788419,44.642449,2087
6.788405,44.642168,2097
6.788442,44.642052,2101
6.788436,44.641988,2103
6.788478,44.64185,2109
6.78855,44.641794,2111
6.78845,44.641789,2112
6.788353,44.641838,2111
6.788269,44.641861,2112
6.788317,44.641671,2119
6.788163,44.641879,2116
6.787941,44.642107,2117
6.787944,44.641819,2127
6.78793,44.641584,2136
6.78801,44.641356,2141
6.788104,44.641251,2145
6.788183,44.64117,2149
6.788285,44.641151,2150
6.788458,44.641182,2149
6.788688,44.641041,2154
6.788763,44.640855,2159
6.78885,44.640783,2160
6.78902,44.640599,2160
6.789079,44.640429,2163
6.789163,44.640357,2163
6.78936,44.640117,2163
6.7894,44.639987,2164
6.789573,44.63981,2164
6.789669,44.639742,2165
6.789833,44.639598,2167
6.789933,44.639509,2169
6.790278,44.63934,2172
6.790523,44.639271,2175
6.790635,44.639226,2176
6.790599,44.639136,2178
6.790573,44.639044,2181
6.790615,44.638849,2188
6.790711,44.638633,2192
6.790655,44.638377,2195
6.7907,44.638159,2193
6.79072,44.638014,2192
6.790872,44.637743,2189
6.790945,44.637549,2191
6.790976,44.637285,2198
6.79092,44.636933,2200
6.791009,44.636764,2203
6.791124,44.636556,2206
6.791182,44.636137,2210
6.791218,44.636008,2211
6.791338,44.635808,2213
6.791434,44.635667,2214
6.791572,44.635519,2216
6.791647,44.63548,2216
6.791709,44.635416,2217
6.791746,44.635262,2216
6.791811,44.635183,2217
6.791879,44.635112,2218
6.79192,44.635021,2217
6.791971,44.634916,2217
6.792004,44.634754,2217
6.792118,44.634568,2217
6.792147,44.634521,2217
6.792328,44.634308,2219
6.792433,44.634104,2218
6.792674,44.633844,2217
6.792852,44.633564,2215
6.792994,44.633388,2216
6.792926,44.63327,2215
6.793125,44.633106,2215
6.793179,44.633036,2215
6.793366,44.6329,2216
6.793564,44.632842,2216
6.793635,44.632821,2215
6.793811,44.632741,2214
6.793928,44.632743,2213
6.794006,44.632731,2212
6.79406,44.632698,2212
6.794114,44.632648,2211
6.794226,44.632565,2210
6.794255,44.632494,2209
6.794558,44.632181,2203
6.794743,44.631911,2202
6.795111,44.631789,2202
6.795347,44.631774,2201
6.795579,44.631834,2197
6.795867,44.631719,2198
6.79603,44.631604,2199
6.796174,44.631435,2200
6.796302,44.631407,2198
6.796406,44.631305,2199
6.796612,44.631214,2197
6.796708,44.631184,2196
6.796821,44.631117,2195
6.796954,44.630928,2197
6.797212,44.630807,2198
6.797461,44.630639,2199
6.797607,44.63049,2201
6.797673,44.630342,2204
6.79777,44.630241,2206
6.798105,44.630177,2210
6.798162,44.630037,2211
6.798353,44.629833,2211
6.798576,44.629674,2209
6.798864,44.629556,2207
6.798892,44.629437,2208
6.799119,44.629313,2209
6.799246,44.629312,2210
6.799392,44.629322,2211
6.799565,44.629354,2212
6.799639,44.629363,2212
6.799729,44.629373,2213
6.799951,44.629289,2217
6.800211,44.629203,2222
6.800404,44.62914,2226
6.800687,44.629171,2231
6.80083,44.629189,2235
6.801043,44.629213,2239
6.801323,44.629197,2244
6.801565,44.629186,2247
6.801673,44.629189,2249
6.801865,44.629196,2253
6.801945,44.629167,2254
6.802097,44.62911,2260
6.802153,44.629006,2264
6.802262,44.628906,2268
6.802393,44.628796,2275
6.802493,44.62875,2277
6.802729,44.628621,2283
6.803466,44.628205,2302
6.803702,44.627913,2308
6.804051,44.627645,2315
6.804351,44.627416,2320
6.804619,44.627263,2323
6.804704,44.627138,2325
6.804828,44.627038,2328
6.805166,44.626752,2337
6.805329,44.62649,2345
6.805325,44.626261,2348
6.805687,44.62599,2357
6.806218,44.625763,2366
6.806865,44.625271,2377
6.80759,44.62483,2388
6.807685,44.624725,2389
6.80783,44.624698,2393
6.807809,44.624623,2394
6.807951,44.624625,2398
6.807915,44.624458,2400
6.807993,44.624457,2402
6.808098,44.624476,2404
6.808151,44.624421,2406
6.808103,44.62435,2406
6.808098,44.624258,2407
6.808196,44.624156,2409
6.808295,44.624113,2409
6.808525,44.624099,2410
6.808754,44.624058,2409
6.808951,44.623985,2407
6.809127,44.623856,2404
6.809501,44.623649,2402
6.809574,44.623561,2401
6.80959,44.623467,2402
6.809585,44.623281,2405
6.809639,44.6232,2404
6.809644,44.623095,2405
6.809738,44.622986,2403
6.809767,44.622873,2404
6.810053,44.622469,2407
6.810231,44.622365,2408
6.810639,44.622163,2411
6.810777,44.622018,2409
6.810787,44.621859,2406
6.810661,44.621616,2401
6.810481,44.621349,2403
6.810556,44.621289,2402
6.81072,44.621148,2402
6.810716,44.621059,2401
6.810957,44.620927,2396
6.811033,44.620854,2393
6.811056,44.620734,2393
6.811107,44.620601,2392
6.8112,44.6205,2393
6.811187,44.62038,2397
6.811251,44.620306,2399
6.811352,44.620262,2399
6.811471,44.620196,2399
6.811501,44.620154,2399
6.811555,44.620054,2401
6.811618,44.619937,2403
6.811637,44.619799,2407
6.811649,44.619641,2410
6.81164,44.61954,2412
6.81163,44.619421,2413
6.811667,44.619314,2413
6.811708,44.619137,2413
6.811757,44.619087,2412
6.811966,44.619051,2411
6.81245,44.618974,2410
6.812567,44.618925,2410
6.812731,44.618836,2410
6.812943,44.618721,2410
6.813462,44.61856,2419
6.813594,44.618441,2423
6.813513,44.618089,2430
6.813545,44.617752,2441
6.813614,44.617455,2448
6.813738,44.617581,2451
6.813926,44.617641,2456
6.814007,44.617296,2463
6.814112,44.617365,2465
6.814274,44.617207,2471
6.814411,44.617004,2474
6.814635,44.616826,2478
6.814774,44.616681,2479
6.814936,44.616608,2480
6.815195,44.616358,2480
6.815375,44.616049,2483
6.815621,44.615773,2484
6.815728,44.615508,2487
6.815958,44.615227,2491
6.816114,44.615144,2492
6.816536,44.614829,2492
6.816844,44.614606,2493
6.817187,44.614274,2498
6.817347,44.614173,2499
6.817434,44.614003,2503
6.817641,44.613885,2508
6.818153,44.613788,2515
6.818289,44.613711,2518
6.818348,44.613655,2519
6.818429,44.613661,2520
6.818496,44.613608,2521
6.818445,44.61358,2521
6.818705,44.613474,2524
6.818763,44.613502,2525
6.818913,44.613399,2527
6.819074,44.61335,2527
6.819197,44.613268,2528
6.81952,44.613295,2528
6.81962,44.613278,2529
6.82016,44.612828,2534
6.820402,44.612539,2539
6.820727,44.612209,2539
6.820909,44.611985,2540
6.821228,44.611749,2544
6.821568,44.611489,2549
6.821965,44.611269,2558
6.822128,44.611126,2563
6.822313,44.611016,2568
6.822326,44.610914,2572
6.822313,44.610819,2575
6.822433,44.610823,2577
6.822452,44.610767,2580
6.822412,44.610704,2582
6.822496,44.610719,2583
6.822961,44.610805,2587
6.823051,44.610821,2588
6.822979,44.61077,2589
6.822707,44.610589,2592
6.822544,44.610436,2596
6.822393,44.610331,2598
6.822265,44.610211,2601
6.822443,44.610234,2602
6.822365,44.610148,2604
6.822278,44.610076,2606
6.822258,44.609976,2610
6.822217,44.609899,2613
6.822329,44.609894,2615
6.822255,44.609782,2619
6.822044,44.609662,2623
6.821882,44.609616,2624
6.82172,44.609502,2629
6.821914,44.60951,2631
6.822028,44.609488,2634
6.822099,44.609507,2634
6.822247,44.6095,2636
6.822312,44.609506,2636
6.822272,44.609399,2643
6.822007,44.609295,2647
6.821735,44.609158,2652
6.821569,44.60907,2653
6.821638,44.609071,2655
6.821838,44.609113,2657
6.821965,44.609141,2658
6.822128,44.609169,2658
6.821934,44.609052,2662
6.821735,44.608899,2666
6.821706,44.60885,2668
6.821609,44.608726,2670
6.821493,44.60855,2675
6.821376,44.60852,2675
6.821373,44.608427,2679
6.821252,44.608343,2683
6.821185,44.608239,2687
6.821179,44.608049,2695
6.821078,44.607906,2695
6.821061,44.607824,2696
6.821093,44.607668,2691
6.821006,44.607622,2690
6.82095,44.607534,2689
6.820852,44.607365,2686
6.820996,44.607369,2681
6.821017,44.607187,2674
6.821169,44.607245,2670
6.821076,44.60706,2666
6.8212,44.607068,2661
6.821412,44.607108,2654
6.821341,44.606969,2650
6.821498,44.607038,2648
6.821414,44.606902,2645
6.821607,44.606999,2642
6.8215,44.606822,2639
6.821732,44.606953,2636
6.821686,44.606865,2635
6.821587,44.606719,2632
6.821731,44.606774,2630
6.821907,44.606872,2629
6.821721,44.606597,2624
6.821904,44.606651,2622
6.82205,44.606749,2622
6.822487,44.606865,2615
6.822567,44.6068,2610
6.822504,44.606596,2607
6.822549,44.606419,2601
6.822668,44.606272,2593
6.822681,44.606083,2589
6.822427,44.606079,2597
6.822382,44.605966,2594
6.822241,44.605878,2591
6.822287,44.605779,2588
6.822444,44.605678,2583
6.822479,44.605609,2580
6.822669,44.605491,2574
6.822909,44.60542,2569
6.822985,44.60542,2567
6.823111,44.605362,2565
6.823212,44.605303,2563
6.823558,44.605241,2561
6.823828,44.605235,2560
6.823964,44.60525,2559
6.824371,44.605229,2558
6.824576,44.605202,2558
6.825007,44.605112,2556
6.825151,44.605052,2553
6.825235,44.60499,2551
6.825296,44.604888,2550
6.825419,44.604865,2544
6.825608,44.605009,2536
6.825831,44.605098,2533
6.825937,44.605002,2528
6.82597,44.60494,2527
6.82603,44.604893,2525
6.826147,44.604901,2524
6.826343,44.604803,2522
6.826534,44.604534,2517
6.826724,44.604332,2513
6.827201,44.603996,2506
6.827348,44.603946,2505
6.827691,44.60374,2497
6.827981,44.603435,2491
6.828212,44.602917,2482
6.828259,44.602799,2480
6.828307,44.602744,2480
6.828369,44.602504,2475
6.828247,44.602279,2468
6.828089,44.601964,2461
6.828085,44.601783,2460
6.828126,44.601695,2460
6.828555,44.601312,2458
6.828779,44.601078,2454
6.828919,44.600834,2450
6.829024,44.600639,2451
6.829399,44.60041,2446
6.829771,44.600191,2441
6.830043,44.60003,2434
6.830434,44.599837,2428
6.830629,44.59981,2427
6.830982,44.599727,2423
6.831081,44.599578,2419
6.831086,44.599486,2417
6.83113,44.599391,2414
6.831458,44.599279,2410
6.831459,44.59922,2408
6.831592,44.599083,2404
6.83174,44.598872,2398
6.831754,44.598784,2395
6.831798,44.598731,2393
6.831683,44.598639,2390
6.831225,44.598579,2383
6.831077,44.598558,2382
6.831032,44.598508,2381
6.830846,44.598274,2381
6.830797,44.598128,2383
6.830829,44.597989,2382
6.830916,44.597855,2379
6.830859,44.597681,2381
6.830682,44.597503,2390
6.830678,44.597197,2389
6.830775,44.596921,2378
6.830645,44.596584,2378
6.83057,44.596265,2371
6.830339,44.596002,2363
6.83015,44.595935,2363
6.829758,44.595625,2355
6.829504,44.595389,2349
6.829395,44.595342,2350
6.829355,44.595189,2342
6.829084,44.594881,2330
6.828813,44.594607,2321
6.828712,44.594391,2312
6.828726,44.594289,2308
6.828655,44.594234,2307
6.827747,44.593562,2277
6.827517,44.593446,2273
6.827293,44.59322,2263
6.826973,44.592921,2250
6.826694,44.592711,2240
6.827188,44.592625,2231
6.82769,44.592448,2214
6.827425,44.592264,2206
6.827179,44.592135,2200
6.827234,44.592106,2198
6.827514,44.592029,2190
6.82733,44.59188,2183
6.827079,44.591799,2180
6.827157,44.59175,2176
6.827594,44.591672,2165
6.827488,44.591581,2162
6.827251,44.591464,2158
6.827425,44.591366,2150
6.827669,44.591351,2146
6.827796,44.591317,2142
6.827633,44.591132,2132
6.827579,44.591074,2129
6.827847,44.591011,2122
6.828006,44.590975,2118
6.827964,44.590846,2111
6.828035,44.590805,2108
6.828224,44.590716,2102
6.827999,44.590491,2092
6.828006,44.590425,2088
6.826822,44.589997,2054
6.826092,44.589551,2028
6.826006,44.589337,2016
6.826822,44.589154,1995
6.827062,44.589123,1989
6.82695,44.588818,1972
6.827723,44.588726,1955
6.828238,44.588451,1928
6.828675,44.5885,1915
6.828711,44.588401,1910
6.828774,44.588299,1903
6.828794,44.588212,1899
6.828732,44.588052,1895
6.82868,44.587916,1891
6.828694,44.587849,1887
6.8279,44.587268,1882
6.827478,44.586952,1874
6.826993,44.58677,1876
6.826331,44.586385,1876
